zone_id,zone_name,region,timestamp,delay_risk_score,depletion_risk_score,risk_level,taxi_count,depletion_rate_1h,supply_vs_yesterday,explanation_tag,demand_pressure_score,demand_pressure_level,baseline_supply,imbalance_score,imbalance_level,policy_action,policy_reason,predicted_shortage,severity_bucket,persistence_count,neighbor_surplus,recommended_action,action_reason,estimated_action_cost,estimated_shortage_reduction,budget_remaining,constraints_triggered
3,Bishan,Central,2026-04-30 23:00:00+08:00,0.4753,0.4753,medium,4,-0.6666667,0.8,critically low supply,0.0304,low,4.0,0.0134,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.18,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 00:00:00+08:00,0.5497,0.5497,medium,5,-0.2,5.0,critically low supply + public holiday,0.015,low,0.0,0.0066,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.1991,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 04:00:00+08:00,0.536,0.536,medium,5,0.0,1.6666666,critically low supply + public holiday,0.0446,low,2.0,0.0132,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2077,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 05:00:00+08:00,0.7118,0.7118,high,9,-0.6666667,3.0,critically low supply + public holiday,0.1023,low,2.0,0.0259,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2952,moderate,1,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 11:00:00+08:00,0.6573,0.6573,medium,4,-1.5,0.26666668,critically low supply + below yesterday baseline + public holiday,0.1023,low,14.0,0.2492,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4189,moderate,4,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 13:00:00+08:00,0.7591,0.7591,high,5,-2.0,1.0,critically low supply + public holiday,0.0304,low,4.0,0.0119,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.2794,moderate,6,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 14:00:00+08:00,0.5198,0.5198,medium,4,0.16666667,2.0,critically low supply + public holiday,0.0624,low,1.0,0.0162,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.21,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 15:00:00+08:00,0.5436,0.5436,medium,4,0.0,1.3333334,critically low supply + public holiday,0.1286,low,2.0,0.0412,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2481,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 16:00:00+08:00,0.4788,0.4788,medium,4,0.0,1.0,critically low supply + public holiday,0.2273,low,3.0,0.0864,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2699,moderate,1,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-01 21:00:00+08:00,0.5771,0.5771,medium,4,-0.25,0.8,critically low supply + public holiday,0.1286,low,4.0,0.0566,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2599,moderate,1,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-02 14:00:00+08:00,0.6686,0.6686,medium,4,-0.25,0.8,critically low supply,0.0824,low,4.0,0.0363,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2711,moderate,1,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-02 15:00:00+08:00,0.435,0.435,medium,7,-0.6,3.5,critically low supply,0.1486,low,1.0,0.0348,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2191,low,0,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
3,Bishan,Central,2026-05-11 11:00:00+08:00,0.9432,0.9432,high,12,-1.6,2.4,low supply + rain,0.1689,low,4.0,0.0473,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4061,moderate,1,4.6667,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-16 10:00:00+08:00,0.9901,0.9901,high,22,-2.0,2.9460633,normal conditions,0.2507,low,6.4676,0.0678,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4593,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-18 09:00:00+08:00,0.8831,0.8831,high,11,-0.71428573,1.4730316,low supply + peak hour,0.3818,low,6.4676,0.1302,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4809,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-18 14:00:00+08:00,0.4418,0.4418,medium,4,-0.6666667,0.17391305,critically low supply + below yesterday baseline,0.1292,low,22.0,0.36,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3764,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-18 15:00:00+08:00,0.5014,0.5014,medium,5,-0.2,0.71428573,critically low supply,0.1955,low,6.0,0.1287,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2968,moderate,2,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-18 16:00:00+08:00,0.4248,0.4248,medium,6,-0.16666667,0.85714287,critically low supply,0.2942,low,6.0,0.1294,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2811,moderate,3,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-19 06:00:00+08:00,0.4518,0.4518,medium,9,-0.6666667,1.2857143,critically low supply,0.2707,low,6.0,0.0975,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2799,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-19 20:00:00+08:00,0.5604,0.5604,medium,9,-0.6666667,2.25,critically low supply + peak hour,0.2942,low,3.0,0.0824,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3285,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-20 08:00:00+08:00,0.4178,0.4178,medium,12,-0.18181819,1.5,low supply + peak hour,0.4119,medium,7.0,0.14,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3316,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-20 09:00:00+08:00,0.5238,0.5238,medium,14,-0.15384616,2.3333333,low supply + peak hour,0.3618,low,5.0,0.1034,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3461,moderate,2,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-20 10:00:00+08:00,0.5226,0.5226,medium,9,0.33333334,1.5,rapid depletion + critically low supply,0.2507,low,5.0,0.0836,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2957,moderate,3,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-21 17:00:00+08:00,0.5943,0.5943,medium,11,-2.0,1.375,low supply + peak hour,0.3707,low,7.0,0.1308,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3748,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-22 10:00:00+08:00,0.4222,0.4222,medium,8,-0.8,0.8,critically low supply,0.2507,low,9.0,0.1401,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2828,moderate,2,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-22 14:00:00+08:00,0.4588,0.4588,medium,5,-0.2,0.5555556,critically low supply + below yesterday baseline,0.1092,low,8.0,0.1388,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2847,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-22 16:00:00+08:00,0.5978,0.5978,medium,7,-0.6,1.1666666,critically low supply,0.2742,low,5.0,0.1018,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3326,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-23 18:00:00+08:00,0.5979,0.5979,medium,8,-0.2857143,0.6666667,critically low supply + below yesterday baseline + peak hour,0.4119,medium,11.0,0.2729,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.4492,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-24 07:00:00+08:00,0.6085,0.6085,medium,9,-0.6666667,1.8,critically low supply + peak hour,0.3618,low,4.0,0.111,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3758,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-24 14:00:00+08:00,0.5542,0.5542,medium,6,-0.4,1.2,critically low supply,0.1092,low,4.0,0.0393,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2431,low,0,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-24 15:00:00+08:00,0.5135,0.5135,medium,6,0.0,1.0,critically low supply,0.1755,low,5.0,0.0702,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2587,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-25 09:00:00+08:00,0.4454,0.4454,medium,6,0.22222222,1.5,critically low supply + peak hour,0.3818,low,3.0,0.1222,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3277,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-25 14:00:00+08:00,0.8166,0.8166,high,6,-0.4,1.0,critically low supply,0.1292,low,5.0,0.0517,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.3439,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-26 14:00:00+08:00,0.6267,0.6267,medium,6,-0.75,0.6,critically low supply + below yesterday baseline,0.1292,low,9.0,0.139,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3442,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-26 15:00:00+08:00,0.4845,0.4845,medium,8,-0.2857143,1.3333334,critically low supply,0.1955,low,5.0,0.0684,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.2576,moderate,2,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-28 08:00:00+08:00,0.4187,0.4187,medium,15,-0.23076923,1.5,low supply + peak hour,0.4119,medium,9.0,0.1417,low,no_action,Heuristic baseline policy recommends no action because depletion risk and imbalance remain low.,0.3319,moderate,2,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-28 09:00:00+08:00,0.9361,0.9361,high,19,-0.25,1.9,low supply + peak hour,0.3618,low,9.0,0.1135,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.4904,moderate,3,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-29 08:00:00+08:00,0.9797,0.9797,high,21,-1.2,2.625,peak hour,0.4119,medium,7.0,0.1153,low,intervention,Heuristic baseline policy recommends intervention because depletion risk or imbalance is already high.,0.5283,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-29 20:00:00+08:00,0.6716,0.6716,medium,8,-0.8,1.1428572,critically low supply + peak hour,0.2742,low,6.0,0.1042,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3584,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
4,Boon Lay,West,2026-04-30 10:00:00+08:00,0.5619,0.5619,medium,11,-0.33333334,1.0,low supply,0.2507,low,10.0,0.1048,low,watchlist,Heuristic baseline policy recommends watchlist monitoring because signals are elevated but not yet acute.,0.3095,moderate,1,6.4,monitor,Selected monitor because it maximized deterministic net value under current constraints.,0.0,0.0,30.0,[]
